date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:52:01	83262/83262	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:04%20GMT	https://interportglobal.com/2023-holiday-list.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/2023-holiday-list.html	(from )
17:52:02	282/282	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Oct%202024%2012:22:05%20GMT	https://interportglobal.com/robots.txt		(from )
17:52:03	11845/11845	---M--	200	added ('OK')	image/png	etag:%222e45-601df9ff3ba7e%22	https://interportglobal.com/new/img/logos/logo-old.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/img/logos/logo-old.png	(from https://interportglobal.com/2023-holiday-list.php)
17:52:03	94077/94077	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:06%20GMT	https://interportglobal.com/new/	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/index.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:03	11845/11845	---M--	200	added ('OK')	image/png	etag:%222e45-601df97f15b0c%22	https://interportglobal.com/img/logos/logo-old.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/logos/logo-old.png	(from https://interportglobal.com/2023-holiday-list.php)
17:52:04	779957/779957	---MCZ	200	added ('OK')	text/css	etag:%22be6b5-614b56a0ca00b-gzip%22	https://interportglobal.com/css/plugins.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/css/plugins.css	(from https://interportglobal.com/2023-holiday-list.php)
17:52:04	81088/81088	---M-Z	200	added ('OK')	text/css	etag:%2213cc0-601df94ba660c-gzip%22	https://interportglobal.com/css/styles.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/css/styles.css	(from https://interportglobal.com/2023-holiday-list.php)
17:52:04	17290/17290	---M-Z	200	added ('OK')	text/css	etag:%22438a-601df94aab606-gzip%22	https://interportglobal.com/css/custom.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/css/custom.css	(from https://interportglobal.com/2023-holiday-list.php)
17:52:04	8823/8823	---M-Z	200	added ('OK')	text/css	etag:%222277-601df94ad55f7-gzip%22	https://interportglobal.com/css/mystyle.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/css/mystyle.css	(from https://interportglobal.com/2023-holiday-list.php)
17:52:05	8997/8997	---M-Z	200	added ('OK')	text/css	etag:%222325-601df94b7f4fc-gzip%22	https://interportglobal.com/css/responsive.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/css/responsive.css	(from https://interportglobal.com/2023-holiday-list.php)
17:52:05	16789/16789	---M-Z	200	added ('OK')	text/css	etag:%224195-601df94af6945-gzip%22	https://interportglobal.com/css/new-responsive.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/css/new-responsive.css	(from https://interportglobal.com/2023-holiday-list.php)
17:52:06	9/9	---M--	403	error ('Forbidden')	text/html	date:Sat,%2026%20Oct%202024%2012:22:09%20GMT	https://kit.fontawesome.com/f70dd43e17.js	C:/Users/prajw/Downloads/new%20website/kit.fontawesome.com/f70dd43e17.9.delayed	(from https://interportglobal.com/2023-holiday-list.php)
17:52:07	85680/85680	---MC-	200	added ('OK')	text/javascript	date:Sat,%2026%20Oct%202024%2012:22:10%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/Users/prajw/Downloads/new%20website/translate.google.com/translate_a/element7876.js	(from https://interportglobal.com/2023-holiday-list.php)
17:52:07	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2026%20Oct%202024%2012:22:10%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/prajw/Downloads/new%20website/www.googletagmanager.com/gtm.b5445.delayed	(from https://interportglobal.com/2023-holiday-list.php)
17:52:08	234257/234257	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2026%20Oct%202024%2012:22:11%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/prajw/Downloads/new%20website/connect.facebook.net/en_US/fbevents.js	(from https://interportglobal.com/2023-holiday-list.php)
17:52:08	95849/95849	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:11%20GMT	https://interportglobal.com/index.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/index.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:09	50389/50389	---M--	200	added ('OK')	image/png	etag:%22c4d5-614a59159ea57%22	https://interportglobal.com/img/logos/logo-w.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/logos/logo-w.png	(from https://interportglobal.com/2023-holiday-list.php)
17:52:09	53805/53805	---M--	200	added ('OK')	image/png	etag:%22d22d-614a5919d9c15%22	https://interportglobal.com/img/logos/logo-b.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/logos/logo-b.png	(from https://interportglobal.com/2023-holiday-list.php)
17:52:10	94303/94303	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:12%20GMT	https://interportglobal.com/about.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/about.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:10	63268/63268	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:13%20GMT	https://interportglobal.com/services.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/services.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:10	78587/78587	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:13%20GMT	https://interportglobal.com/freight-forwarding.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/freight-forwarding.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:11	76140/76140	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:13%20GMT	https://interportglobal.com/ocean-freight.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/ocean-freight.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:11	71953/71953	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:13%20GMT	https://interportglobal.com/air-freight.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/air-freight.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:11	71312/71312	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:14%20GMT	https://interportglobal.com/rail-freight.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/rail-freight.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:11	73039/73039	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:14%20GMT	https://interportglobal.com/road-freight.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/road-freight.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:12	69179/69179	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:14%20GMT	https://interportglobal.com/3pl-warehousing.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/3pl-warehousing.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:12	68152/68152	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:14%20GMT	https://interportglobal.com/custom-brokerage.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/custom-brokerage.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:12	68555/68555	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:15%20GMT	https://interportglobal.com/hazardous-cargo.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/hazardous-cargo.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:12	68199/68199	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:15%20GMT	https://interportglobal.com/project-cargo.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/project-cargo.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:13	66732/66732	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:15%20GMT	https://interportglobal.com/heavy-lift.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/heavy-lift.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:13	67031/67031	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:15%20GMT	https://interportglobal.com/door-to-door-program.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/door-to-door-program.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:13	65693/65693	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:16%20GMT	https://interportglobal.com/vessel-handling.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/vessel-handling.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:13	67108/67108	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:16%20GMT	https://interportglobal.com/turnkey-projects.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/turnkey-projects.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:14	67880/67880	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:16%20GMT	https://interportglobal.com/iso-flexi-tanks.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/iso-flexi-tanks.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:14	67707/67707	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:17%20GMT	https://interportglobal.com/cargo-insurance.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/cargo-insurance.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:14	66879/66879	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:17%20GMT	https://interportglobal.com/nvocc.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/nvocc.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:15	63915/63915	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:17%20GMT	https://interportglobal.com/import-export-consolidation.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/import-export-consolidation.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:15	77019/77019	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:18%20GMT	https://interportglobal.com/airlines.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/airlines.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:15	66210/66210	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:18%20GMT	https://interportglobal.com/bankers.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/bankers.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:15	66344/66344	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:18%20GMT	https://interportglobal.com/india-info.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/india-info.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:16	208386/208386	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:18%20GMT	https://interportglobal.com/container-specification-sea.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/container-specification-sea.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:16	120615/120615	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:19%20GMT	https://interportglobal.com/container-specification-air.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/container-specification-air.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:16	87134/87134	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:19%20GMT	https://interportglobal.com/hazmat-definitions.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/hazmat-definitions.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:17	537619/537619	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:19%20GMT	https://interportglobal.com/shipping-glossary.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/shipping-glossary.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:17	332150/332150	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:20%20GMT	https://interportglobal.com/iata-codes.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/iata-codes.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:17	146827/146827	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:20%20GMT	https://interportglobal.com/usa-port-codes.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/usa-port-codes.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:17	65523/65523	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:20%20GMT	https://interportglobal.com/print-your-bill-of-lading.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/print-your-bill-of-lading.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:18	97203/97203	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:20%20GMT	https://interportglobal.com/industry-links.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/industry-links.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:18	87887/87887	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:21%20GMT	https://interportglobal.com/inco-terms.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/inco-terms.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:19	93504/93504	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:21%20GMT	https://interportglobal.com/careers.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/careers.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:19	70221/70221	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:22%20GMT	https://interportglobal.com/network.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/network.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:19	92964/92964	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:22%20GMT	https://interportglobal.com/contact.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/contact.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:20	74872/74872	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:23%20GMT	https://interportglobal.com/enquiry-form.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/enquiry-form.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:20	77247/77247	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:23%20GMT	https://interportglobal.com/feedback-form.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/feedback-form.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:20	96833/96833	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:23%20GMT	https://interportglobal.com/air-shipment.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/air-shipment.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:21	100190/100190	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:24%20GMT	https://interportglobal.com/sea-shipment.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/sea-shipment.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:21	86426/86426	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:24%20GMT	https://interportglobal.com/get-a-quote.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/get-a-quote.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:21	31947/31947	---M--	200	added ('OK')	image/png	etag:%227ccb-601df974ff67a%22	https://interportglobal.com/img/bg/bg-03.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/bg/bg-03.png	(from https://interportglobal.com/2023-holiday-list.php)
17:52:22	75067/75067	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:24%20GMT	https://interportglobal.com/terms-and-conditions.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/terms-and-conditions.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:22	73664/73664	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:25%20GMT	https://interportglobal.com/certifications.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/certifications.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:23	64867/64867	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:25%20GMT	https://interportglobal.com/advertisements.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/advertisements.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:23	68708/68708	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:26%20GMT	https://interportglobal.com/sitemap.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/sitemap.html	(from https://interportglobal.com/2023-holiday-list.php)
17:52:23	89413/89413	---M-Z	200	added ('OK')	application/javascript	etag:%2215d45-601df96b8e2cb-gzip%22	https://interportglobal.com/js/jquery.min.js	C:/Users/prajw/Downloads/new%20website/interportglobal.com/js/jquery.min.js	(from https://interportglobal.com/2023-holiday-list.php)
17:52:23	18708/18708	---M-Z	200	added ('OK')	application/javascript	etag:%224914-601df96c13000-gzip%22	https://interportglobal.com/js/popper.min.js	C:/Users/prajw/Downloads/new%20website/interportglobal.com/js/popper.min.js	(from https://interportglobal.com/2023-holiday-list.php)
17:52:23	59829/59829	---M-Z	200	added ('OK')	application/javascript	etag:%22e9b5-601df967a22b6-gzip%22	https://interportglobal.com/js/bootstrap.min.js	C:/Users/prajw/Downloads/new%20website/interportglobal.com/js/bootstrap.min.js	(from https://interportglobal.com/2023-holiday-list.php)
17:52:24	5380/5380	---M-Z	200	added ('OK')	application/javascript	etag:%221504-601df96bfe7d8-gzip%22	https://interportglobal.com/js/main.js	C:/Users/prajw/Downloads/new%20website/interportglobal.com/js/main.js	(from https://interportglobal.com/2023-holiday-list.php)
17:52:24	325862/325862	---MCZ	200	added ('OK')	application/javascript	etag:%224f8e6-601df96a838bf-gzip%22	https://interportglobal.com/js/core.min.js	C:/Users/prajw/Downloads/new%20website/interportglobal.com/js/core.min.js	(from https://interportglobal.com/2023-holiday-list.php)
17:52:25	827980/827980	---MCZ	200	added ('OK')	text/css	etag:%22ca24c-601df98417111-gzip%22	https://interportglobal.com/new/css/plugins.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/css/plugins.css	(from https://interportglobal.com/new/)
17:52:25	80702/80702	---M-Z	200	added ('OK')	text/css	etag:%2213b3e-601df9845786b-gzip%22	https://interportglobal.com/new/css/styles.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/css/styles.css	(from https://interportglobal.com/new/)
17:52:25	17290/17290	---M-Z	200	added ('OK')	text/css	etag:%22438a-601df983d69b7-gzip%22	https://interportglobal.com/new/css/custom.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/css/custom.css	(from https://interportglobal.com/new/)
17:52:25	8823/8823	---M-Z	200	added ('OK')	text/css	etag:%222277-601df983d69b7-gzip%22	https://interportglobal.com/new/css/mystyle.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/css/mystyle.css	(from https://interportglobal.com/new/)
17:52:25	8965/8965	---M-Z	200	added ('OK')	text/css	etag:%222305-601df98417111-gzip%22	https://interportglobal.com/new/css/responsive.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/css/responsive.css	(from https://interportglobal.com/new/)
17:52:26	16509/16509	---M-Z	200	added ('OK')	text/css	etag:%22407d-601df983eb1df-gzip%22	https://interportglobal.com/new/css/new-responsive.css	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/css/new-responsive.css	(from https://interportglobal.com/new/)
17:52:26	94091/94091	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:29%20GMT	https://interportglobal.com/new/index.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/index-2.html	(from https://interportglobal.com/new/)
17:52:26	40136/40136	---M--	200	added ('OK')	image/png	etag:%229cc8-601df9ff550c9%22	https://interportglobal.com/new/img/logos/logo-w.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/img/logos/logo-w.png	(from https://interportglobal.com/new/)
17:52:27	39762/39762	---M--	200	added ('OK')	image/png	etag:%229b52-601df9ff3d9bf%22	https://interportglobal.com/new/img/logos/logo-b.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/img/logos/logo-b.png	(from https://interportglobal.com/new/)
17:52:27	93037/93037	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:30%20GMT	https://interportglobal.com/new/about.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/about.html	(from https://interportglobal.com/new/)
17:52:28	62004/62004	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:30%20GMT	https://interportglobal.com/new/services.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/services.html	(from https://interportglobal.com/new/)
17:52:28	77311/77311	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:31%20GMT	https://interportglobal.com/new/freight-forwarding.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/freight-forwarding.html	(from https://interportglobal.com/new/)
17:52:28	74866/74866	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:31%20GMT	https://interportglobal.com/new/ocean-freight.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/ocean-freight.html	(from https://interportglobal.com/new/)
17:52:28	70679/70679	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:31%20GMT	https://interportglobal.com/new/air-freight.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/air-freight.html	(from https://interportglobal.com/new/)
17:52:29	70037/70037	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:31%20GMT	https://interportglobal.com/new/rail-freight.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/rail-freight.html	(from https://interportglobal.com/new/)
17:52:29	71765/71765	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:31%20GMT	https://interportglobal.com/new/road-freight.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/road-freight.html	(from https://interportglobal.com/new/)
17:52:29	68090/68090	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:32%20GMT	https://interportglobal.com/new/3pl-warehousing.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/3pl-warehousing.html	(from https://interportglobal.com/new/)
17:52:29	66883/66883	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:32%20GMT	https://interportglobal.com/new/custom-brokerage.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/custom-brokerage.html	(from https://interportglobal.com/new/)
17:52:30	67286/67286	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:32%20GMT	https://interportglobal.com/new/hazardous-cargo.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/hazardous-cargo.html	(from https://interportglobal.com/new/)
17:52:30	66930/66930	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:32%20GMT	https://interportglobal.com/new/project-cargo.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/project-cargo.html	(from https://interportglobal.com/new/)
17:52:30	65463/65463	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:33%20GMT	https://interportglobal.com/new/heavy-lift.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/heavy-lift.html	(from https://interportglobal.com/new/)
17:52:30	65762/65762	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:33%20GMT	https://interportglobal.com/new/door-to-door-program.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/door-to-door-program.html	(from https://interportglobal.com/new/)
17:52:31	64424/64424	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:33%20GMT	https://interportglobal.com/new/vessel-handling.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/vessel-handling.html	(from https://interportglobal.com/new/)
17:52:31	65839/65839	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:33%20GMT	https://interportglobal.com/new/turnkey-projects.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/turnkey-projects.html	(from https://interportglobal.com/new/)
17:52:31	66611/66611	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:34%20GMT	https://interportglobal.com/new/iso-flexi-tanks.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/iso-flexi-tanks.html	(from https://interportglobal.com/new/)
17:52:31	66438/66438	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:34%20GMT	https://interportglobal.com/new/cargo-insurance.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/cargo-insurance.html	(from https://interportglobal.com/new/)
17:52:32	65610/65610	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:34%20GMT	https://interportglobal.com/new/nvocc.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/nvocc.html	(from https://interportglobal.com/new/)
17:52:32	62651/62651	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:35%20GMT	https://interportglobal.com/new/import-export-consolidation.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/import-export-consolidation.html	(from https://interportglobal.com/new/)
17:52:32	75755/75755	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:35%20GMT	https://interportglobal.com/new/airlines.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/airlines.html	(from https://interportglobal.com/new/)
17:52:32	64946/64946	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:35%20GMT	https://interportglobal.com/new/bankers.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/bankers.html	(from https://interportglobal.com/new/)
17:52:33	77634/77634	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:35%20GMT	https://interportglobal.com/new/2023-holiday-list.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/2023-holiday-list.html	(from https://interportglobal.com/new/)
17:52:33	65080/65080	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:36%20GMT	https://interportglobal.com/new/india-info.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/india-info.html	(from https://interportglobal.com/new/)
17:52:33	206882/206882	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:36%20GMT	https://interportglobal.com/new/container-specification-sea.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/container-specification-sea.html	(from https://interportglobal.com/new/)
17:52:33	119351/119351	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:22:36%20GMT	https://interportglobal.com/new/container-specification-air.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/new/container-specification-air.html	(from https://interportglobal.com/new/)
